5733,42,384616,CLOVIS,AMP,54,0,0,0
5734,42,384617,CLOVIS,AMP,55,0,0,0
5735,42,384618,CLOVIS,AMP,56,0,0,0
5736,42,384619,CLOVIS,AMP,57,0,0,0
5737,42,384620,CLOVIS,AMP,58,0,0,0
5738,42,384621,CLOVIS,AMP,59,0,0,0
5739,42,384622,CLOVIS,AMP,60,0,0,0
5740,42,384623,CLOVIS,AMP,61,0,0,0
5741,42,384624,CLOVIS,AMP,62,0,0,0
5742,42,384625,CLOVIS,AMP,63,0,0,0
5743,42,384626,CLOVIS,AMP,64,0,0,0
5744,42,384627,CLOVIS,AMP,65,0,0,0
5745,42,384628,CLOVIS,AMP,66,0,0,0
5746,42,384629,CLOVIS,AMP,67,0,0,0
5747,42,384630,CLOVIS,AMP,68,0,0,0
5748,42,384631,CLOVIS,AMP,69,0,0,0
5749,42,384632,CLOVIS,AMP,70,0,0,0
5750,42,384633,CLOVIS,AMP,71,0,0,0
5751,42,384634,CLOVIS,AMP,72,0,0,0
5752,42,384566,CLOVIS,ANGI,4,0,0,0
5753,42,384567,CLOVIS,ANGI,5,0,0,0
5754,42,384568,CLOVIS,ANGI,6,0,0,0
5755,42,384569,CLOVIS,ANGI,7,0,0,0
5756,42,384570,CLOVIS,ANGI,8,0,0,0
5757,42,384571,CLOVIS,ANGI,9,0,0,0
5758,42,384572,CLOVIS,ANGI,10,0,0,0
5759,42,384573,CLOVIS,ANGI,11,0,0,0
5760,42,384574,CLOVIS,ANGI,12,0,0,0
5761,42,384575,CLOVIS,ANGI,13,0,0,0
5762,42,384576,CLOVIS,ANGI,14,0,0,0
5763,42,384577,CLOVIS,ANGI,15,0,0,0
5764,42,384578,CLOVIS,ANGI,16,0,0,0
5765,42,384579,CLOVIS,ANGI,17,0,0,0
5766,42,384580,CLOVIS,ANGI,18,0,0,0
5767,42,384581,CLOVIS,ANGI,19,0,0,0
5768,42,384582,CLOVIS,ANGI,20,0,0,0
5769,42,384583,CLOVIS,ANGI,21,0,0,0
5770,42,384584,CLOVIS,ANGI,22,0,0,0
5771,42,384585,CLOVIS,ANGI,23,0,0,0
5772,42,384586,CLOVIS,ANGI,24,0,0,0
5773,42,384587,CLOVIS,ANGI,25,0,0,0
5774,42,384588,CLOVIS,ANGI,26,0,0,0
5775,42,384589,CLOVIS,ANGI,27,0,0,0
5776,42,384590,CLOVIS,ANGI,28,0,0,0
5777,42,384591,CLOVIS,ANGI,29,0,0,0
5778,42,384592,CLOVIS,ANGI,30,0,0,0
5779,42,384593,CLOVIS,ANGI,31,0,0,0
5780,42,384594,CLOVIS,ANGI,32,0,0,0
5781,42,384595,CLOVIS,ANGI,33,0,0,0
5782,42,384596,CLOVIS,ANGI,34,0,0,0
5783,42,384597,CLOVIS,ANGI,35,0,0,0
5784,42,384598,CLOVIS,ANGI,36,0,0,0
5785,42,384599,CLOVIS,ANGI,37,0,0,0
5786,42,384600,CLOVIS,ANGI,38,0,0,0
5787,42,384601,CLOVIS,ANGI,39,0,0,0
5788,42,384602,CLOVIS,ANGI,40,0,0,0
5789,42,384603,CLOVIS,ANGI,41,0,0,0
5790,42,384604,CLOVIS,ANGI,42,0,0,0
5791,42,384605,CLOVIS,ANGI,43,0,0,0
5792,42,384606,CLOVIS,ANGI,44,0,0,0
5793,42,384607,CLOVIS,ANGI,45,0,0,0
5794,42,384608,CLOVIS,ANGI,46,0,0,0
5795,42,384609,CLOVIS,ANGI,47,0,0,0
5796,42,384610,CLOVIS,ANGI,48,0,0,0
5797,42,384611,CLOVIS,ANGI,49,0,0,0
5798,42,384612,CLOVIS,ANGI,50,0,0,0
5799,42,384613,CLOVIS,ANGI,51,0,0,0
5800,42,384614,CLOVIS,ANGI,52,0,0,0
5801,42,384615,CLOVIS,ANGI,53,0,0,0
5802,42,384616,CLOVIS,ANGI,54,0,0,0
5803,42,384617,CLOVIS,ANGI,55,0,0,0
5804,42,384618,CLOVIS,ANGI,56,0,0,0
5805,42,384619,CLOVIS,ANGI,57,0,0,0
5806,42,384620,CLOVIS,ANGI,58,0,0,0
5807,42,384621,CLOVIS,ANGI,59,0,0,0
5808,42,384622,CLOVIS,ANGI,60,0,0,0
5809,42,384623,CLOVIS,ANGI,61,0,0,0
5810,42,384624,CLOVIS,ANGI,62,0,0,0
5811,42,384625,CLOVIS,ANGI,63,0,0,0
5812,42,384626,CLOVIS,ANGI,64,0,0,0
5813,42,384627,CLOVIS,ANGI,65,0,0,0
5814,42,384628,CLOVIS,ANGI,66,0,0,0
5815,42,384629,CLOVIS,ANGI,67,0,0,0
5816,42,384630,CLOVIS,ANGI,68,0,0,0
5817,42,384631,CLOVIS,ANGI,69,0,0,0
5818,42,384632,CLOVIS,ANGI,70,0,0,0
5819,42,384633,CLOVIS,ANGI,71,0,0,0
5820,42,384634,CLOVIS,ANGI,72,0,0,0
5821,42,384566,CLOVIS,AOL,4,0,0,0
5822,42,384567,CLOVIS,AOL,5,0,0,0
5823,42,384568,CLOVIS,AOL,6,0,0,0
5824,42,384569,CLOVIS,AOL,7,0,0,0
5825,42,384570,CLOVIS,AOL,8,0,0,0
5826,42,384571,CLOVIS,AOL,9,0,0,0
5827,42,384572,CLOVIS,AOL,10,0,0,0
5828,42,384573,CLOVIS,AOL,11,0,0,0
5829,42,384574,CLOVIS,AOL,12,0,0,0
5830,42,384575,CLOVIS,AOL,13,0,0,0
5831,42,384576,CLOVIS,AOL,14,0,0,0
5832,42,384577,CLOVIS,AOL,15,0,0,0
5833,42,384578,CLOVIS,AOL,16,0,0,0
5834,42,384579,CLOVIS,AOL,17,0,0,0
5835,42,384580,CLOVIS,AOL,18,0,0,0
5836,42,384581,CLOVIS,AOL,19,0,0,0
5837,42,384582,CLOVIS,AOL,20,0,0,0
5838,42,384583,CLOVIS,AOL,21,0,0,0
5839,42,384584,CLOVIS,AOL,22,0,0,0
5840,42,384585,CLOVIS,AOL,23,0,0,0
5841,42,384586,CLOVIS,AOL,24,0,0,0
5842,42,384587,CLOVIS,AOL,25,0,0,0
5843,42,384588,CLOVIS,AOL,26,0,0,0
5844,42,384589,CLOVIS,AOL,27,0,0,0
5845,42,384590,CLOVIS,AOL,28,0,0,0
5846,42,384591,CLOVIS,AOL,29,0,0,0
5847,42,384592,CLOVIS,AOL,30,0,0,0
5848,42,384593,CLOVIS,AOL,31,0,0,0
5849,42,384594,CLOVIS,AOL,32,0,0,0
5850,42,384595,CLOVIS,AOL,33,0,0,0
5851,42,384596,CLOVIS,AOL,34,0,0,0
5852,42,384597,CLOVIS,AOL,35,0,0,0
5853,42,384598,CLOVIS,AOL,36,0,0,0
5854,42,384599,CLOVIS,AOL,37,0,0,0
5855,42,384600,CLOVIS,AOL,38,0,0,0
5856,42,384601,CLOVIS,AOL,39,0,0,0
5857,42,384602,CLOVIS,AOL,40,0,0,0
5858,42,384603,CLOVIS,AOL,41,0,0,0
5859,42,384604,CLOVIS,AOL,42,0,0,0
5860,42,384605,CLOVIS,AOL,43,0,0,0
5861,42,384606,CLOVIS,AOL,44,0,0,0
5862,42,384607,CLOVIS,AOL,45,0,0,0
5863,42,384608,CLOVIS,AOL,46,0,0,0
5864,42,384609,CLOVIS,AOL,47,0,0,0
5865,42,384610,CLOVIS,AOL,48,0,0,0
5866,42,384611,CLOVIS,AOL,49,0,0,0
5867,42,384612,CLOVIS,AOL,50,0,0,0
5868,42,384613,CLOVIS,AOL,51,0,0,0
5869,42,384614,CLOVIS,AOL,52,0,0,0
5870,42,384615,CLOVIS,AOL,53,0,0,0
5871,42,384616,CLOVIS,AOL,54,0,0,0
5872,42,384617,CLOVIS,AOL,55,0,0,0
5873,42,384618,CLOVIS,AOL,56,0,0,0
5874,42,384619,CLOVIS,AOL,57,0,0,0
5875,42,384620,CLOVIS,AOL,58,0,0,0
5876,42,384621,CLOVIS,AOL,59,0,0,0
5877,42,384622,CLOVIS,AOL,60,0,0,0
5878,42,384623,CLOVIS,AOL,61,0,0,0
5879,42,384624,CLOVIS,AOL,62,0,0,0
5880,42,384625,CLOVIS,AOL,63,0,0,0
5881,42,384626,CLOVIS,AOL,64,0,0,0
5882,42,384627,CLOVIS,AOL,65,0,0,0
5883,42,384628,CLOVIS,AOL,66,0,0,0
5884,42,384629,CLOVIS,AOL,67,0,0,0
5885,42,384630,CLOVIS,AOL,68,0,0,0
5886,42,384631,CLOVIS,AOL,69,0,0,0
5887,42,384632,CLOVIS,AOL,70,0,0,0
5888,42,384633,CLOVIS,AOL,71,0,0,0
5889,42,384634,CLOVIS,AOL,72,0,0,0
5890,42,384566,CLOVIS,APMR,4,0,0,0
5891,42,384567,CLOVIS,APMR,5,0,0,0
5892,42,384568,CLOVIS,APMR,6,0,0,0
5893,42,384569,CLOVIS,APMR,7,0,0,0
5894,42,384570,CLOVIS,APMR,8,0,0,0
5895,42,384571,CLOVIS,APMR,9,0,0,0
5896,42,384572,CLOVIS,APMR,10,0,0,0
5897,42,384573,CLOVIS,APMR,11,0,0,0
5898,42,384574,CLOVIS,APMR,12,0,0,0
5899,42,384575,CLOVIS,APMR,13,0,0,0
5900,42,384576,CLOVIS,APMR,14,0,0,0
5901,42,384577,CLOVIS,APMR,15,0,0,0
5902,42,384578,CLOVIS,APMR,16,0,0,0
5903,42,384579,CLOVIS,APMR,17,0,0,0
5904,42,384580,CLOVIS,APMR,18,0,0,0
5905,42,384581,CLOVIS,APMR,19,0,0,0
5906,42,384582,CLOVIS,APMR,20,0,0,0
5907,42,384583,CLOVIS,APMR,21,0,0,0
5908,42,384584,CLOVIS,APMR,22,0,0,0
5909,42,384585,CLOVIS,APMR,23,0,0,0
5910,42,384586,CLOVIS,APMR,24,0,0,0
5911,42,384587,CLOVIS,APMR,25,0,0,0
5912,42,384588,CLOVIS,APMR,26,0,0,0
5913,42,384589,CLOVIS,APMR,27,0,0,0
5914,42,384590,CLOVIS,APMR,28,0,0,0
5915,42,384591,CLOVIS,APMR,29,0,0,0
5916,42,384592,CLOVIS,APMR,30,0,0,0
5917,42,384593,CLOVIS,APMR,31,0,0,0
5918,42,384594,CLOVIS,APMR,32,0,0,0
5919,42,384595,CLOVIS,APMR,33,0,0,0
5920,42,384596,CLOVIS,APMR,34,0,0,0
5921,42,384597,CLOVIS,APMR,35,0,0,0
5922,42,384598,CLOVIS,APMR,36,0,0,0
5923,42,384599,CLOVIS,APMR,37,0,0,0
5924,42,384600,CLOVIS,APMR,38,0,0,0
5925,42,384601,CLOVIS,APMR,39,0,0,0
5926,42,384602,CLOVIS,APMR,40,0,0,0
5927,42,384603,CLOVIS,APMR,41,0,0,0
5928,42,384604,CLOVIS,APMR,42,0,0,0
5929,42,384605,CLOVIS,APMR,43,0,0,0
5930,42,384606,CLOVIS,APMR,44,0,0,0
5931,42,384607,CLOVIS,APMR,45,0,0,0
5932,42,384608,CLOVIS,APMR,46,0,0,0
5933,42,384609,CLOVIS,APMR,47,0,0,0
5934,42,384610,CLOVIS,APMR,48,0,0,0
5935,42,384611,CLOVIS,APMR,49,0,0,0
5936,42,384612,CLOVIS,APMR,50,0,0,0
5937,42,384613,CLOVIS,APMR,51,0,0,0
5938,42,384614,CLOVIS,APMR,52,0,0,0
5939,42,384615,CLOVIS,APMR,53,0,0,0
5940,42,384616,CLOVIS,APMR,54,0,0,0
5941,42,384617,CLOVIS,APMR,55,0,0,0
5942,42,384618,CLOVIS,APMR,56,0,0,0
5943,42,384619,CLOVIS,APMR,57,0,0,0
5944,42,384620,CLOVIS,APMR,58,0,0,0
5945,42,384621,CLOVIS,APMR,59,0,0,0
5946,42,384622,CLOVIS,APMR,60,0,0,0
5947,42,384623,CLOVIS,APMR,61,0,0,0
5948,42,384624,CLOVIS,APMR,62,0,0,0
5949,42,384625,CLOVIS,APMR,63,0,0,0
5950,42,384626,CLOVIS,APMR,64,0,0,0
5951,42,384627,CLOVIS,APMR,65,0,0,0
5952,42,384628,CLOVIS,APMR,66,0,0,0
5953,42,384629,CLOVIS,APMR,67,0,0,0
5954,42,384630,CLOVIS,APMR,68,0,0,0
5955,42,384631,CLOVIS,APMR,69,0,0,0
5956,42,384632,CLOVIS,APMR,70,0,0,0
5957,42,384633,CLOVIS,APMR,71,0,0,0
5958,42,384634,CLOVIS,APMR,72,0,0,0
5959,42,384566,CLOVIS,BABN,4,0,0,0
5960,42,384567,CLOVIS,BABN,5,0,0,0
5961,42,384568,CLOVIS,BABN,6,0,0,0
5962,42,384569,CLOVIS,BABN,7,0,0,0
5963,42,384570,CLOVIS,BABN,8,0,0,0
5964,42,384571,CLOVIS,BABN,9,0,0,0
5965,42,384572,CLOVIS,BABN,10,0,0,0
5966,42,384573,CLOVIS,BABN,11,0,0,0
5967,42,384574,CLOVIS,BABN,12,0,0,0
5968,42,384575,CLOVIS,BABN,13,0,0,0
5969,42,384576,CLOVIS,BABN,14,0,0,0
5970,42,384577,CLOVIS,BABN,15,0,0,0
5971,42,384578,CLOVIS,BABN,16,0,0,0
5972,42,384579,CLOVIS,BABN,17,0,0,0
5973,42,384580,CLOVIS,BABN,18,0,0,0
5974,42,384581,CLOVIS,BABN,19,0,0,0
5975,42,384582,CLOVIS,BABN,20,0,0,0
5976,42,384583,CLOVIS,BABN,21,0,0,0
5977,42,384584,CLOVIS,BABN,22,0,0,0
5978,42,384585,CLOVIS,BABN,23,0,0,0
5979,42,384586,CLOVIS,BABN,24,0,0,0
5980,42,384587,CLOVIS,BABN,25,0,0,0
5981,42,384588,CLOVIS,BABN,26,0,0,0
5982,42,384589,CLOVIS,BABN,27,0,0,0
5983,42,384590,CLOVIS,BABN,28,0,0,0
5984,42,384591,CLOVIS,BABN,29,0,0,0
5985,42,384592,CLOVIS,BABN,30,0,0,0
5986,42,384593,CLOVIS,BABN,31,0,0,0
5987,42,384594,CLOVIS,BABN,32,0,0,0
5988,42,384595,CLOVIS,BABN,33,0,0,0
5989,42,384596,CLOVIS,BABN,34,0,0,0
5990,42,384597,CLOVIS,BABN,35,0,0,0
5991,42,384598,CLOVIS,BABN,36,0,0,0
5992,42,384599,CLOVIS,BABN,37,0,0,0
5993,42,384600,CLOVIS,BABN,38,0,0,0
5994,42,384601,CLOVIS,BABN,39,0,0,0
5995,42,384602,CLOVIS,BABN,40,0,0,0
5996,42,384603,CLOVIS,BABN,41,0,0,0
5997,42,384604,CLOVIS,BABN,42,0,0,0
5998,42,384605,CLOVIS,BABN,43,0,0,0
5999,42,384606,CLOVIS,BABN,44,0,0,0
6000,42,384607,CLOVIS,BABN,45,0,0,0
6001,42,384608,CLOVIS,BABN,46,0,0,0
6002,42,384609,CLOVIS,BABN,47,0,0,0
6003,42,384610,CLOVIS,BABN,48,0,0,0
6004,42,384611,CLOVIS,BABN,49,0,0,0
6005,42,384612,CLOVIS,BABN,50,0,0,0
6006,42,384613,CLOVIS,BABN,51,0,0,0
6007,42,384614,CLOVIS,BABN,52,0,0,0
6008,42,384615,CLOVIS,BABN,53,0,0,0
6009,42,384616,CLOVIS,BABN,54,0,0,0
6010,42,384617,CLOVIS,BABN,55,0,0,0
6011,42,384618,CLOVIS,BABN,56,0,0,0
6012,42,384619,CLOVIS,BABN,57,0,0,0
6013,42,384620,CLOVIS,BABN,58,0,0,0
6014,42,384621,CLOVIS,BABN,59,0,0,0
6015,42,384622,CLOVIS,BABN,60,0,0,0
6016,42,384623,CLOVIS,BABN,61,0,0,0
6017,42,384624,CLOVIS,BABN,62,0,0,0
6018,42,384625,CLOVIS,BABN,63,0,0,0
6019,42,384626,CLOVIS,BABN,64,0,0,0
6020,42,384627,CLOVIS,BABN,65,0,0,0
6021,42,384628,CLOVIS,BABN,66,0,0,0
6022,42,384629,CLOVIS,BABN,67,0,0,0
6023,42,384630,CLOVIS,BABN,68,0,0,0
6024,42,384631,CLOVIS,BABN,69,0,0,0
6025,42,384632,CLOVIS,BABN,70,0,0,0
6026,42,384633,CLOVIS,BABN,71,0,0,0
6027,42,384634,CLOVIS,BABN,72,0,0,0
6028,42,384566,CLOVIS,BAEO,4,0,0,0
6029,42,384567,CLOVIS,BAEO,5,0,0,0
6030,42,384568,CLOVIS,BAEO,6,0,0,0
6031,42,384569,CLOVIS,BAEO,7,0,0,0
6032,42,384570,CLOVIS,BAEO,8,0,0,0
6033,42,384571,CLOVIS,BAEO,9,0,0,0
6034,42,384572,CLOVIS,BAEO,10,0,0,0
6035,42,384573,CLOVIS,BAEO,11,0,0,0
6036,42,384574,CLOVIS,BAEO,12,0,0,0
6037,42,384575,CLOVIS,BAEO,13,0,0,0
6038,42,384576,CLOVIS,BAEO,14,0,0,0
6039,42,384577,CLOVIS,BAEO,15,0,0,0
6040,42,384578,CLOVIS,BAEO,16,0,0,0
6041,42,384579,CLOVIS,BAEO,17,0,0,0
6042,42,384580,CLOVIS,BAEO,18,0,0,0
6043,42,384581,CLOVIS,BAEO,19,0,0,0
6044,42,384582,CLOVIS,BAEO,20,0,0,0
6045,42,384583,CLOVIS,BAEO,21,0,0,0
6046,42,384584,CLOVIS,BAEO,22,0,0,0
6047,42,384585,CLOVIS,BAEO,23,0,0,0
6048,42,384586,CLOVIS,BAEO,24,0,0,0
6049,42,384587,CLOVIS,BAEO,25,0,0,0
6050,42,384588,CLOVIS,BAEO,26,0,0,0
6051,42,384589,CLOVIS,BAEO,27,0,0,0
6052,42,384590,CLOVIS,BAEO,28,0,0,0
6053,42,384591,CLOVIS,BAEO,29,0,0,0
6054,42,384592,CLOVIS,BAEO,30,0,0,0
6055,42,384593,CLOVIS,BAEO,31,0,0,0
6056,42,384594,CLOVIS,BAEO,32,0,0,0
6057,42,384595,CLOVIS,BAEO,33,0,0,0
6058,42,384596,CLOVIS,BAEO,34,0,0,0
6059,42,384597,CLOVIS,BAEO,35,0,0,0
6060,42,384598,CLOVIS,BAEO,36,0,0,0
6061,42,384599,CLOVIS,BAEO,37,0,0,0
6062,42,384600,CLOVIS,BAEO,38,0,0,0
6063,42,384601,CLOVIS,BAEO,39,0,0,0
6064,42,384602,CLOVIS,BAEO,40,0,0,0
6065,42,384603,CLOVIS,BAEO,41,0,0,0
6066,42,384604,CLOVIS,BAEO,42,0,0,0
6067,42,384605,CLOVIS,BAEO,43,0,0,0
6068,42,384606,CLOVIS,BAEO,44,0,0,0
6069,42,384607,CLOVIS,BAEO,45,0,0,0
6070,42,384608,CLOVIS,BAEO,46,0,0,0
6071,42,384609,CLOVIS,BAEO,47,0,0,0
6072,42,384610,CLOVIS,BAEO,48,0,0,0
6073,42,384611,CLOVIS,BAEO,49,0,0,0
6074,42,384612,CLOVIS,BAEO,50,0,0,0
6075,42,384613,CLOVIS,BAEO,51,0,0,0
6076,42,384614,CLOVIS,BAEO,52,0,0,0
6077,42,384615,CLOVIS,BAEO,53,0,0,0
6078,42,384616,CLOVIS,BAEO,54,0,0,0
6079,42,384617,CLOVIS,BAEO,55,0,0,0
6080,42,384618,CLOVIS,BAEO,56,0,0,0
6081,42,384619,CLOVIS,BAEO,57,0,0,0
6082,42,384620,CLOVIS,BAEO,58,0,0,0
6083,42,384621,CLOVIS,BAEO,59,0,0,0
6084,42,384622,CLOVIS,BAEO,60,0,0,0
6085,42,384623,CLOVIS,BAEO,61,0,0,0
6086,42,384624,CLOVIS,BAEO,62,0,0,0
6087,42,384625,CLOVIS,BAEO,63,0,0,0
6088,42,384626,CLOVIS,BAEO,64,0,0,0
6089,42,384627,CLOVIS,BAEO,65,0,0,0
6090,42,384628,CLOVIS,BAEO,66,0,0,0
6091,42,384629,CLOVIS,BAEO,67,0,0,0
6092,42,384630,CLOVIS,BAEO,68,0,0,0
6093,42,384631,CLOVIS,BAEO,69,0,0,0
6094,42,384632,CLOVIS,BAEO,70,0,0,0
6095,42,384633,CLOVIS,BAEO,71,0,0,0
6096,42,384634,CLOVIS,BAEO,72,0,0,0
6097,42,384566,CLOVIS,BIOD,4,0,0,0
6098,42,384567,CLOVIS,BIOD,5,0,0,0
6099,42,384568,CLOVIS,BIOD,6,0,0,0
6100,42,384569,CLOVIS,BIOD,7,0,0,0
6101,42,384570,CLOVIS,BIOD,8,0,0,0
6102,42,384571,CLOVIS,BIOD,9,0,0,0
6103,42,384572,CLOVIS,BIOD,10,0,0,0
6104,42,384573,CLOVIS,BIOD,11,0,0,0
6105,42,384574,CLOVIS,BIOD,12,0,0,0
6106,42,384575,CLOVIS,BIOD,13,0,0,0
6107,42,384576,CLOVIS,BIOD,14,0,0,0
6108,42,384577,CLOVIS,BIOD,15,0,0,0
6109,42,384578,CLOVIS,BIOD,16,0,0,0
6110,42,384579,CLOVIS,BIOD,17,0,0,0
6111,42,384580,CLOVIS,BIOD,18,0,0,0
6112,42,384581,CLOVIS,BIOD,19,0,0,0
6113,42,384582,CLOVIS,BIOD,20,0,0,0
6114,42,384583,CLOVIS,BIOD,21,0,0,0
6115,42,384584,CLOVIS,BIOD,22,0,0,0
6116,42,384585,CLOVIS,BIOD,23,0,0,0
6117,42,384586,CLOVIS,BIOD,24,0,0,0
6118,42,384587,CLOVIS,BIOD,25,0,0,0
6119,42,384588,CLOVIS,BIOD,26,0,0,0
6120,42,384589,CLOVIS,BIOD,27,0,0,0
6121,42,384590,CLOVIS,BIOD,28,0,0,0
6122,42,384591,CLOVIS,BIOD,29,0,0,0
